fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness,putout_time_num,region,cause_category,Vegetation_group,mid50_hi
AMMO,3,B,Miscellaneous,33.34333333,-86.00333333,AL,1/4/1997,1/5/1997,Jan,1/4/1997 16:00,1/5/1997 8:00,1 days 00:00:00.000000000,12/5/1996,1996,Dec,722287,30298.060039999997,13871,1992,2005,16,0.1,722287-13871-1996.gz,9.745788668,9.979310345,17.78,0,3.129646697,2.603114187,1.273737374,0,71.42381786,71.75396825,88.81538462,0,1,1,1,0,0.17090349320518294,1,South,Other/Unknown,Forest,0
SAN PO FIRE,80,C,Powerline,29.220667,-98.5958,TX,8/19/2011,8/19/2011,Aug,8/19/2011 14:00,8/19/2011 20:00,0 days 00:00:00.000000000,7/20/2011,2011,Jul,722535,18036.03644,99999,2006,2020,12,1,722535-12909-2011.gz,30.03956204,30.64489465,30.46161972,0,4.265912408999999,4.372771475,4.2316901410000005,0,64.6379562,62.13614263,61.78169014,0,1,0,0,0,0.29050916568178864,0,South,Infrastructure,Shrubland,1
CLARK,2,B,Miscellaneous,36.8125,-98.18055556,OK,12/5/2006,12/5/2006,Dec,12/5/2006 12:45,12/5/2006 13:45,0 days 00:00:00.000000000,11/5/2006,2006,Nov,724502,109179.1729,13932,1978,2020,0,0.1,724502-13932-2006.gz,7.235595106,5.057882883,-0.481404959,0,4.536871508,5.111312217,5.992975207000001,0,70.36986301,71.56264237,77.39834025,0,1,1,1,0,0.2813190201742042,0,South,Other/Unknown,Tundra/Barren,0
ELAM RD (51),2.5,B,Debris Burning,28.2835,-82.3083,FL,5/12/2012,5/15/2012,May,5/12/2012 15:45,5/15/2012 8:10,3 days 00:00:00.000000000,4/12/2012,2012,Apr,722014,25488.66269,12818,1973,2020,12,0.1,722014-12818-2012.gz,21.92042007,23.33687943,22.60460829,25.0617284,2.79380117,2.39549763,1.8125,3.34691358,69.86323714,72.78316327,76.54210526,62.86419753,1,0,0,0,0.14166208502802569,3,South,Debris Burning,Shrubland,0
HORNBUCKLE,2,B,Debris Burning,35.48472,-83.25681,NC,4/5/2010,4/5/2010,Apr,4/5/2010 14:07,4/5/2010 19:00,0 days 00:00:00.000000000,3/6/2010,2010,Mar,720259,32564.96557,99999,2006,2020,15,0.1,720259-63844-2010.gz,8.323269856,9.568901304,11.73895582,0,1.241384115,1.4763500930000002,1.271084337,0,66.97240412,66.01315789,61.52953157,0,1,1,1,0,0.14484866048675626,0,South,Debris Burning,Forest,0
KELLY GRADE 2 (62),20,C,Debris Burning,30.0176,-83.5283,FL,1/20/2013,1/21/2013,Jan,1/20/2013 17:20,1/21/2013 17:26,1 days 00:00:00.000000000,12/21/2012,2012,Dec,722224,7469.365870999999,53862,2008,2018,12,1,722224-53862-2012.gz,10.53023256,0,0,0,2.745581395,0,0,0,69.48372093,0,0,0,1,0,0,0,0.1511148124254842,1,South,Debris Burning,Shrubland,1
NA,62,C,Arson,31.909695000000003,-87.10418299999999,AL,12/12/2006,12/12/2006,Dec,12/12/2006 11:35,12/12/2006 15:57,0 days 00:00:00.000000000,11/12/2006,2006,Nov,999999,48618.61118,63897,2003,2019,12,1,999999-54828-2006.gz,2.972222222,2.194444444,-0.982142857,0,3.2945833330000003,4.674722222,5.164285714,0,75.55431755,72.42222222,65.69642857,0,0,0,0,0,0.18188044218610375,0,South,Arson,Shrubland,1
HIGHGATES 2 FIRE,7.4,B,Missing/Undefined,31.59555556,-111.4536111,AZ,4/15/2012,4/15/2012,Apr,NA,NA,0 days 00:00:00.000000000,3/16/2012,2012,Mar,722728,60662.10475,99999,2005,2020,12,0.1,722728-03196-2012.gz,14.44890886,16.52343324,16.95229885,0,3.42377261,3.23715847,3.796531792,0,32.59689922,23.22677596,28.72254335,0,1,0,0,0,0.41330539433815017,0,West,Other/Unknown,Shrubland,1
FY2001-BRANTLEY-073,2.38,B,Debris Burning,31.1724,-82.0377,GA,2/19/2001,2/19/2001,Feb,2/19/2001 13:54,2/19/2001 13:54,0 days 00:00:00.000000000,1/20/2001,2001,Jan,722060,81983.79425,13889,1973,2010,12,0.1,722060-13889-2001.gz,12.18391867,13.82961672,15.15335689,0,2.749767442,2.5441331000000003,2.7361702130000003,0,75.9453125,78.19483568,79.23529412,0,1,1,1,0,0.13692126675107796,0,South,Debris Burning,Shrubland,0
OWENS FIRE,35,C,Miscellaneous,30.73721667,-101.6602667,TX,8/5/2011,8/5/2011,Aug,8/5/2011 14:00,8/5/2011 20:00,0 days 00:00:00.000000000,7/6/2011,2011,Jul,720659,43791.37218,239,2009,2013,12,1,720659-00239-2011.gz,30.96106363,30.96931927,31.06418219,0,4.385090218,4.422627037,3.770186335,0,40.88841406,42.82262704,40.70807453,0,0,0,0,0,0.31848504023558877,0,South,Other/Unknown,Shrubland,1
LA SAGUNADA N,10,C,Debris Burning,26.49138889,-98.73944444,TX,8/1/2004,8/3/2004,Aug,8/1/2004 18:30,8/3/2004 18:00,2 days 00:00:00.000000000,7/2/2004,2004,Jul,722506,59231.616120000006,12959,1992,2005,12,1,722506-12959-2004.gz,29.170875,29.93943299,29.63817204,30.14482759,4.7715,4.478865979,3.95483871,3.132758621,70.75478927,68.87371134,71.09677419,71.10344828,1,1,1,0,0.2942520262080457,2,South,Debris Burning,Shrubland,1
NA,28,C,Miscellaneous,34.205,-109.71666670000002,AZ,10/5/1994,10/6/1994,Oct,10/5/1994 12:30,10/6/1994 12:00,1 days 00:00:00.000000000,9/5/1994,1994,Sep,723747,26993.87841,99999,1990,2020,16,1,723747-99999-1994.gz,20.58314607,19.48555556,19.51538462,16.53333333,3.974157303,4.041111111,5.961538462,11.46666667,37.07692308,34.625,30.79487179,38.5,0,0,0,0,0.3943102498430544,1,West,Other/Unknown,Forest,1
ACCESS,32,C,Lightning,32.5083,-103.7511,NM,8/20/2011,8/27/2011,Aug,8/20/2011 19:21,8/27/2011 9:00,7 days 00:00:00.000000000,7/21/2011,2011,Jul,722687,51447.26237,93033,2006,2020,12,1,722687-93033-2011.gz,30.64293059,30.62790698,29.35363128,30.536206899999996,3.399357326,3.349354005,3.1497206699999998,2.884482759,38.00257069,38.13953488,43.82681564,33.50574713,1,1,1,1,0.3372736393187481,7,West,Natural,Shrubland,1
ROBERTS MOUNTAIN,8.17,B,Railroad,43.1216,-123.37724,OR,8/13/1998,8/13/1998,Aug,NA,NA,0 days 00:00:00.000000000,7/14/1998,1998,Jul,726904,13167.43914,24231,1988,2020,9,0.1,726904-24231-1998.gz,22.67760342,21.6091954,21.2969697,0,2.0596566519999997,2.170689655,2.210909091,0,61.10300429,62.15229885,59.93939394,0,1,1,0,0,0.5278138421635377,0,West,Infrastructure,Tundra/Barren,1
NA,6.4,B,Equipment Use,32.4757,-83.8532,GA,10/14/1992,10/14/1992,Oct,10/14/1992 16:45,10/14/1992 17:45,0 days 00:00:00.000000000,9/14/1992,1992,Sep,722170,29867.708110000003,3813,1942,2005,12,0.1,722170-03813-1992.gz,19.96338419,17.15512465,16.81301775,0,3.121914008,3.313850416,2.430177515,0,77.03797468,74.5252809,73.73780488,0,1,1,1,0,0.15216828921789194,0,South,Infrastructure,Shrubland,1
NA,2,B,Smoking,37.1736,-108.6979,CO,6/5/1993,6/5/1993,Jun,6/5/1993 17:30,6/5/1993 18:10,0 days 00:00:00.000000000,5/6/1993,1993,May,724767,16121.09346,93069,1973,2020,0,0.1,724767-99999-1993.gz,18.19974227,20.61216931,20.27386364,0,3.060621762,3.427807487,3.501162791,0,39.91304348,31.74404762,29.33766234,0,0,0,0,0,0.38250430355268983,0,West,Recreational,Tundra/Barren,0
UNKNOWN PONY,3.5,B,Equipment Use,47.56333333,-115.925,ID,6/1/1995,6/2/1995,Jun,6/1/1995 12:00,6/2/1995 18:00,1 days 00:00:00.000000000,5/2/1995,1995,May,727836,14011.4666,99999,1973,2020,15,0.1,727836-99999-1995.gz,11.97331606,13.31052632,14.44880952,20.70769231,0.982901554,0.894210526,0.7059523809999999,0.423076923,63.637305700000006,57.54210526,59.67857143,44.23076923,1,1,1,0,0.4505950149072459,1,West,Infrastructure,Forest,0
10164,3,B,Arson,34.5596667,-95.41266667,OK,3/12/2003,3/12/2003,Mar,3/12/2003 22:15,3/12/2003 22:15,0 days 00:00:00.000000000,2/10/2003,2003,Feb,723566,49287.99032,93950,1947,2020,16,0.1,723566-93950-2003.gz,5.4829166670000005,4.244444444,6.908928571000001,0,3.698472222,3.457777778,4.023809524,0,75.95281583,76.10179641,67.33333333,0,1,1,0,0,0.2566292591469157,0,South,Arson,Forest,0
LIVINGSTON - 643,32.9,C,Lightning,30.95313372,-95.25584296,TX,7/19/2011,7/19/2011,Jul,7/19/2011 9:25,7/19/2011 14:19,0 days 00:00:00.000000000,6/19/2011,2011,Jun,722447,39178.4998,53903,2006,2020,12,1,722447-53903-2011.gz,29.91848341,30.56974359,30.60894737,0,2.608293839,2.406153846,2.412631579,0,62.72953737,60.13589744,62.56842105,0,1,1,1,0,0.2576934755729521,0,South,Natural,Shrubland,1
BRUSHY MOUNTAIN FIRE,5,B,Missing/Undefined,36.47345,-79.97471667,NC,4/4/2011,4/4/2011,Apr,4/4/2011 15:15,4/4/2011 16:20,0 days 00:00:00.000000000,3/5/2011,2011,Mar,745985,18105.33619,99999,2006,2020,0,0.1,745985-63806-2011.gz,10.36658824,10.1952381,6.8755274260000006,0,1.846352941,1.850380952,1.479324895,0,59.81689273,59.99104859,61.81720429999999,0,0,0,0,0,0.11512345136007585,0,South,Other/Unknown,Tundra/Barren,0
FY2003-BARTOW-017,3,B,Debris Burning,34.17121225,-84.97112511,GA,8/29/2002,8/29/2002,Aug,8/29/2002 15:28,8/29/2002 15:28,0 days 00:00:00.000000000,7/30/2002,2002,Jul,723200,26810.07404,99999,1990,2020,16,0.1,723200-93801-2002.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16104680409942196,0,South,Debris Burning,Forest,0
BAD DAY,2,B,Debris Burning,35.78266667,-79.70456667,NC,11/7/2012,11/7/2012,Nov,11/7/2012 18:13,11/7/2012 19:16,0 days 00:00:00.000000000,10/8/2012,2012,Oct,720968,20132.70653,340,2010,2019,15,0.1,720968-00340-2012.gz,11.15362998,10.16198502,6.55489022,0,1.6364402809999998,2.061797753,1.571656687,0,72.33150384,70.09611452,68.41078838,0,0,0,0,0,0.11314519665926293,0,South,Debris Burning,Forest,0
NA,48,C,Miscellaneous,46.55722341,-93.89406569,MN,5/10/2013,5/10/2013,May,5/10/2013 17:16,5/10/2013 21:00,0 days 00:00:00.000000000,4/10/2013,2013,Apr,727504,16677.98625,94999,2006,2020,15,1,727504-94999-2013.gz,4.460465116,8.797235022999999,9.218253968,0,2.981581395,2.527834101,2.184920635,0,60.25527921,57.83020638,63.41666667,0,0,0,0,0,0.23729607229642435,0,Midwest,Other/Unknown,Forest,1
NA,2.5,B,Miscellaneous,42.65048148,-77.28105396,NY,3/16/2009,3/16/2009,Mar,3/16/2009 13:12,3/16/2009 13:12,0 days 00:00:00.000000000,2/14/2009,2009,Feb,725194,18474.593569999997,54778,1973,2010,4,0.1,725194-54778-2009.gz,-2.4072017999999997,-1.62482663,-0.007294833,0,3.924381095,3.408460472,3.437082067,0,70.93140244,73.52211127,75.74006116,0,1,1,1,0,0.08861574152108331,0,Northeast,Other/Unknown,Grassland,0
SILVER CREEK RESERVOIR,1.5,B,Miscellaneous,40.756100000000004,-76.122,PA,7/9/2012,7/9/2012,Jul,7/9/2012 15:50,7/9/2012 17:00,0 days 00:00:00.000000000,6/9/2012,2012,Jun,725103,45157.81294,99999,2006,2020,15,0.1,725103-14712-2012.gz,24.15733662,25.96970509,28.22075472,0,2.270987654,2.413709677,2.020886076,0,63.94561187,58.08333333,56.01898734,0,1,1,1,0,0.07926188226050823,0,Northeast,Other/Unknown,Forest,0
FY2012-TOOMBS-006,7,B,Debris Burning,32.21974518,-82.37230692,GA,8/21/2011,8/21/2011,Aug,8/21/2011 15:12,8/21/2011 16:15,0 days 00:00:00.000000000,7/22/2011,2011,Jul,722134,2245.9881739999996,99999,2006,2020,12,0.1,722134-63822-2011.gz,27.75356037,27.61452514,27.134375,0,1.949411765,1.973556797,1.81875,0,69.71978752,68.92504931,67.51960784,0,0,0,0,0,0.13912525574818924,0,South,Debris Burning,Shrubland,1
NA,5.5,B,Equipment Use,39.4732,-75.1608,NJ,10/27/2013,10/27/2013,Oct,10/27/2013 14:05,10/27/2013 15:30,0 days 00:00:00.000000000,9/27/2013,2013,Sep,724075,13874.05249,13735,2006,2020,0,0.1,724075-13735-2013.gz,15.06782811,12.85673759,8.856896552,0,2.869337979,2.9286052010000003,2.443678161,0,79.92641261,77.97172237,73.83529412,0,1,1,1,0,0.07149891717286194,0,Northeast,Infrastructure,Tundra/Barren,1
FY2003-PEACH-004,12.94,C,Lightning,32.54258871,-83.78456427,GA,8/6/2002,8/6/2002,Aug,8/6/2002 17:58,8/6/2002 17:58,0 days 00:00:00.000000000,7/7/2002,2002,Jul,722170,20047.53471,3813,1942,2005,12,1,722170-03813-2002.gz,26.66487854,26.15068762,26.54553571,0,2.557692308,2.348133595,2.650892857,0,75.39281943,78.19877049,75.23423423,0,1,1,1,0,0.15150606113190923,0,South,Natural,Shrubland,1
NA,40,C,Arson,33.9102161,-89.94629203,MS,3/22/1994,3/22/1994,Mar,3/22/1994 14:30,3/22/1994 18:41,0 days 00:00:00.000000000,2/20/1994,1994,Feb,722359,47759.49235,13978,1942,2010,16,1,722359-13978-1994.gz,12.51268222,13.39855072,16.479375,0,3.648321168,3.660755814,4.25,0,66.69253294,65.1627907,59.25625,0,0,0,0,0,0.20640686032745423,0,South,Arson,Forest,1
ESWANK,2,B,Equipment Use,48.4109,-105.0575,MT,9/4/2001,9/4/2001,Sep,9/4/2001 18:00,9/4/2001 19:00,0 days 00:00:00.000000000,8/5/2001,2001,Aug,727686,52132.44347,99999,1976,2005,15,0.1,727686-99999-2001.gz,22.0140647,21.93820225,20.83233533,0,3.684666667,3.578360656,3.756551724,0,44.15191987,39.55409836,40.65517241,0,0,0,0,0,0.34301784450541484,0,West,Infrastructure,Forest,0
TOPE 1,6,B,Lightning,44.51482,-104.2821,WY,7/14/2012,7/15/2012,Jul,7/14/2012 21:58,7/15/2012 3:10,1 days 00:00:00.000000000,6/14/2012,2012,Jun,999999,12238.66648,94088,2007,2019,15,0.1,999999-73801-2012.gz,28.0268287,28.19481481,25.80897817,26.06527778,0,0,0,0,0,0,0,0,0,0,0,0,0.3363834212352177,1,West,Natural,Forest,1
CEDAR,25,C,Miscellaneous,32.98333333,-116.725,CA,7/11/1998,7/12/1998,Jul,7/11/1998 17:05,7/12/1998 2:00,1 days 00:00:00.000000000,6/11/1998,1998,Jun,722907,28115.75307,99999,1978,1999,12,1,722907-99999-1998.gz,22.17471264,23.79816514,24.83495146,26.57142857,3.279032258,3.289861751,3.3689320389999997,2.9214285710000003,82,0,0,0,0,0,0,0,0.4650807748884267,1,West,Other/Unknown,Shrubland,1
NA,12,C,Arson,31.136784999999996,-88.133717,AL,2/10/2007,2/11/2007,Feb,2/10/2007 18:30,2/11/2007 1:30,1 days 00:00:00.000000000,1/11/2007,2007,Jan,722230,50900.39159,13894,1990,2020,12,1,722230-13894-2007.gz,10.57904374,8.637723214,8.860846561,5.987878788,3.477573904,2.850224215,2.214893617,5.106060606000001,71.96770833,66.14588235,64.19148936,62.09090909,1,1,0,0,0.1918130405274332,1,South,Arson,Shrubland,1
NA,10,C,Arson,34.54443456,-88.53249006,MS,4/5/1995,4/5/1995,Apr,4/5/1995 15:15,4/5/1995 17:08,0 days 00:00:00.000000000,3/6/1995,1995,Mar,723235,88311.66826,13896,1978,2020,16,1,723235-13896-1995.gz,16.44954955,17.65384615,15.48712871,0,3.972297297,4.0285067869999995,3.6009900989999997,0,50.76244344,43.09954751,41.42574257,0,0,0,0,0,0.1930651215061641,0,South,Arson,Forest,1
NA,6,B,Debris Burning,33.983334,-79.099998,SC,4/1/2015,4/1/2015,Apr,4/1/2015 13:16,4/1/2015 15:43,0 days 00:00:00.000000000,3/2/2015,2015,Mar,720613,17349.50122,204,2009,2020,16,0.1,720613-00204-2015.gz,13.31541389,13.08506616,12.674698800000002,0,1.988962892,1.880718336,1.915060241,0,66.13567493,67.16402116,65.55587393,0,0,0,0,0,0.10895347894638174,0,South,Debris Burning,Forest,1
MOONSHINE LN,2.5,B,Miscellaneous,35.017617,-84.756917,TN,3/10/2013,3/10/2013,Mar,3/10/2013 19:45,3/10/2013 22:30,0 days 00:00:00.000000000,2/8/2013,2013,Feb,722154,34359.100060000004,99999,2006,2020,15,0.1,722154-53885-2013.gz,5.4069930070000005,5.053953488,4.563126253,0,2.613566434,2.858139535,3.697795591,0,67.4920354,69.59845133,67.85425101,0,0,0,0,0,0.15858064137532946,0,South,Other/Unknown,Forest,0
NA,2,B,Missing/Undefined,33.75416667,-81.59166667,SC,9/22/1992,9/22/1992,Sep,NA,NA,0 days 00:00:00.000000000,8/23/1992,1992,Aug,723100,48536.35127,13883,1973,2020,16,0.1,723100-13883-1992.gz,24.57763889,24.37861111,24.32321429,0,2.227361111,2.1977777780000003,2.044047619,0,76.09322034,75.44126074,76.62424242,0,1,1,1,0,0.13111908239143966,0,South,Other/Unknown,Forest,0
NA,10,C,Railroad,30.94527302,-88.60469498,MS,5/20/1998,5/20/1998,May,5/20/1998 15:30,5/20/1998 19:40,0 days 00:00:00.000000000,4/20/1998,1998,Apr,722230,44627.00833,13894,1990,2020,12,1,722230-13894-1998.gz,21.21311301,23.57175258,24.08047619,0,2.98880597,2.631958763,1.70952381,0,75.66919192,75.37593985,68.29012346,0,1,1,1,0,0.19625167988549075,0,South,Infrastructure,Shrubland,1
NA,5,B,Arson,33.56010091,-88.38066234,MS,5/7/1992,5/7/1992,May,5/7/1992 17:15,5/7/1992 19:45,0 days 00:00:00.000000000,4/7/1992,1992,Apr,723307,22418.48868,99999,1977,2005,16,0.1,723307-99999-1992.gz,19.710030399999997,19.20704225,21.35,0,3.621580547,3.504929577,3.4984375,0,62.54407295,51.1971831,49.6875,0,0,0,0,0,0.1923273261212468,0,South,Arson,Forest,0
PORCUPINE,5,B,Lightning,46.2,-112.23333329999998,MT,8/16/1996,8/18/1996,Aug,8/16/1996 14:30,8/18/1996 9:00,2 days 00:00:00.000000000,7/17/1996,1996,Jul,726785,33330.701030000004,24135,1988,2003,9,0.1,726785-24135-1996.gz,17.67095851,16.84943182,19.39240506,19.625,3.607391304,3.637068966,3.316455696,3.7125,48.5095729,47.6744868,41.43708609,51.625,1,1,1,0,0.4139246354820372,2,West,Natural,Tundra/Barren,0
WHITECLIFF,3,B,Lightning,37.22413,-112.88256,UT,8/6/2000,8/8/2000,Aug,8/6/2000 9:15,8/8/2000 16:00,2 days 00:00:00.000000000,7/7/2000,2000,Jul,999999,39859.14097,53013,1998,2005,0,0.1,999999-94818-2000.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4238882977731464,2,West,Natural,Tundra/Barren,0
NA,1.5,B,Arson,35.1716667,-87.8,TN,12/23/2005,12/23/2005,Dec,12/23/2005 14:45,12/23/2005 16:05,0 days 00:00:00.000000000,11/23/2005,2005,Nov,723235,50840.25841,13896,1978,2020,15,0.1,723235-13896-2005.gz,5.4122641510000005,3.353110048,2.2345238100000002,0,3.3858490569999997,2.886124402,1.942857143,0,68.02125148,67.96402878,59.19047619,0,1,1,0,0,0.1859996356966671,0,South,Arson,Forest,0
GERITOL,75,C,Debris Burning,34.70833333,-89.30166667,MS,3/24/2004,3/24/2004,Mar,3/24/2004 13:00,3/24/2004 17:25,0 days 00:00:00.000000000,2/23/2004,2004,Feb,723340,73572.33907,13893,1942,2020,16,1,723340-13893-2004.gz,12.14115092,12.08653422,14.22534562,0,3.928773073,3.717660044,4.014746543999999,0,62.37540805,57.92682927,58.85714286,0,1,1,1,0,0.199986142573505,0,South,Debris Burning,Forest,1
NA,7,B,Arson,30.39379695,-88.64646669,MS,4/25/1993,4/25/1993,Apr,4/25/1993 18:45,4/25/1993 20:50,0 days 00:00:00.000000000,3/26/1993,1993,Mar,992120,35715.21843,99999,1977,2008,12,0.1,992120-99999-1993.gz,17.60666667,18.1899705,18.39939759,0,6.497435897000001,6.463126844,6.777108434,0,0,0,0,0,0,0,0,0,0.19706001582197952,0,South,Arson,Shrubland,1
CORN COB FIRE,3,B,Miscellaneous,25.4083,-80.5651,FL,2/23/2011,2/23/2011,Feb,2/23/2011 18:58,2/23/2011 20:34,0 days 00:00:00.000000000,1/24/2011,2011,Jan,722026,20098.77339,12826,2006,2020,12,0.1,722026-12826-2011.gz,19.879,19.64652632,20.42620321,0,2.8234,2.939789474,2.287165775,0,78.20852535,76.41121495,77.31736527,0,1,1,0,0,0.12880545390492326,0,South,Other/Unknown,Shrubland,0
NA,2,B,Debris Burning,33.199515999999996,-80.558571,SC,4/11/2014,4/11/2014,Apr,4/11/2014 12:00,4/11/2014 12:57,0 days 00:00:00.000000000,3/12/2014,2014,Mar,720632,30163.25162,218,2009,2020,16,0.1,720632-00218-2014.gz,14.28655545,17.11530815,18.30387931,0,2.196172718,2.1236580519999997,2.16637931,0,60.58771331,59.63541667,64.47838617,0,0,0,0,0,0.1223409518795724,0,South,Debris Burning,Forest,0
NA,15,C,Debris Burning,34.62060763,-90.10737859,MS,4/11/1996,4/11/1996,Apr,4/11/1996 9:45,4/11/1996 12:00,0 days 00:00:00.000000000,3/12/1996,1996,Mar,723340,49540.47775,13893,1942,2020,16,1,723340-13893-1996.gz,10.92402778,10.55083333,9.741071429,0,4.365416667,3.814166667,3.891666667,0,58.88857143,59.97965116,56.11904762,0,1,1,1,0,0.2074230933886876,0,South,Debris Burning,Forest,1
FY2000-WALKER-086,13.73,C,Debris Burning,34.9444,-85.3249,GA,2/10/2000,2/10/2000,Feb,2/10/2000 14:45,2/10/2000 14:45,0 days 00:00:00.000000000,1/11/2000,2000,Jan,722154,48454.38292,53885,1999,2006,16,1,722154-99999-2000.gz,3.2231759660000003,2.188888889,4.428571429,0,2.7565092989999997,2.508055556,1.755952381,0,65.65097403,65.28614458,63.84146341,0,0,0,0,0,0.16373737903454133,0,South,Debris Burning,Forest,1
FY2013-RICHMOND-009,3.1,B,Debris Burning,33.27663333,-81.87088611,GA,1/21/2013,1/21/2013,Jan,1/21/2013 17:56,1/21/2013 19:54,0 days 00:00:00.000000000,12/22/2012,2012,Dec,722181,26278.18578,13837,2006,2020,16,0.1,722181-13837-2012.gz,8.127011494,0,0,0,2.798850575,0,0,0,68.35576923,0,0,0,1,0,0,0,0.13392201854094288,0,South,Debris Burning,Forest,0
NA,45,C,Debris Burning,35.862831,-92.775335,AR,12/10/2015,12/10/2015,Dec,12/10/2015 11:15,NA,0 days 00:00:00.000000000,11/10/2015,2015,Nov,720401,41433.097,99999,2007,2020,15,1,720401-00133-2015.gz,7.681365576,6.923292797,4.600798403,0,0.718966335,0.559494855,0.266067864,0,76.02376238,80.07329843,72.48136646,0,0,0,0,0,0.23126162704262976,0,South,Debris Burning,Forest,1
(2)WHITE FLATS RD,60,C,Debris Burning,35.534383,-84.93921999999999,TN,4/20/2007,4/21/2007,Apr,4/20/2007 12:00,4/21/2007 21:30,1 days 00:00:00.000000000,3/21/2007,2007,Mar,723265,47971.485510000006,3847,1999,2010,15,1,723265-03847-2007.gz,12.06347915,7.183783784,9.349180328,7.820454545,2.901434426,3.375949367,3.282786885,1.090909091,66.85580913,63.70063694,68.36514523,75.02272727,1,1,1,0,0.15990250844911436,1,South,Debris Burning,Forest,1
LITTLE SALMON CREEK,2,B,Lightning,47.63388889,-113.3686111,MT,8/28/1999,8/28/1999,Aug,8/28/1999 14:00,8/28/1999 14:20,0 days 00:00:00.000000000,7/29/1999,1999,Jul,727790,100107.2946,24146,1973,2020,15,0.1,727790-24146-1999.gz,19.30082079,18.22624309,20.15,0,2.355813953,2.140883978,2.602352941,0,59.56920904,61.19590643,52.51176471,0,1,1,1,0,0.424940172935756,0,West,Natural,Forest,0
NA,2.4,B,Miscellaneous,42.7291871,-73.6733868,NY,4/22/2001,4/22/2001,Apr,4/22/2001 14:40,4/22/2001 14:40,0 days 00:00:00.000000000,3/23/2001,2001,Mar,725180,10474.62481,14735,1973,2020,4,0.1,725180-14735-2001.gz,4.559266802,7.889451477000001,8.018367347,0,3.931971399,4.272186837,3.928717949,0,66.18808777,59.55752212,42.5025641,0,1,1,0,0,0.05732661932236538,0,Northeast,Other/Unknown,Grassland,0
NA,2,B,Debris Burning,34.38510003,-89.84306282,MS,2/25/1995,2/25/1995,Feb,2/25/1995 10:30,2/25/1995 11:30,0 days 00:00:00.000000000,1/26/1995,1995,Jan,723340,75585.31423999999,13893,1942,2020,16,0.1,723340-13893-1995.gz,5.85625,6.8272222220000005,10.73869048,0,4.210138889,4.168888889,3.883928571,0,61.17994100000001,59.25655977,51.23780488,0,1,1,0,0,0.205150159370016,0,South,Debris Burning,Forest,0
NA,2,B,Smoking,34.672356,-82.317245,SC,3/14/2012,3/15/2012,Mar,3/14/2012 22:59,3/15/2012 0:57,1 days 00:00:00.000000000,2/13/2012,2012,Feb,723122,10919.506,63889,2006,2020,16,0.1,723122-63889-2012.gz,10.50308166,12.37619048,12.53113553,17.97727273,2.062711864,2.074603175,1.804395604,1.4590909090000002,63.09122502,61.29094077,59.59615385,69.23076923,0,0,0,0,0.13697225818229164,1,South,Recreational,Forest,0
4.92014E+12,21,C,Miscellaneous,32.31793275,-90.3533512,MS,1/20/2014,1/20/2014,Jan,1/20/2014 14:00,1/20/2014 17:17,0 days 00:00:00.000000000,12/21/2013,2013,Dec,722354,12639.73473,13927,2006,2020,12,1,722354-13927-2013.gz,8.861968085,0,0,0,2.4625,0,0,0,76.65229111,0,0,0,1,0,0,0,0.2112401661897576,0,South,Other/Unknown,Shrubland,1
GANTRELL,8,B,Equipment Use,45.6972,-107.5145,MT,3/20/1999,3/20/1999,Mar,3/20/1999 13:21,3/20/1999 14:00,0 days 00:00:00.000000000,2/18/1999,1999,Feb,726667,138580.1064,99999,1973,2020,15,0.1,726667-99999-1999.gz,2.886855241,2.712290503,5.777108434,0,3.421131448,3.239944134,2.739759036,0,48.93812709,51.20448179,41.31325301,0,1,1,0,0,0.3674992476126173,0,West,Infrastructure,Forest,1
FY2014-THOMAS-005,3.02,B,Debris Burning,30.98915556,-83.746583330000007,GA,2/19/2014,2/19/2014,Feb,2/19/2014 16:03,2/19/2014 16:59,0 days 00:00:00.000000000,1/20/2014,2014,Jan,722147,11587.07732,53817,2006,2020,12,0.1,722147-53817-2014.gz,9.288837209,10.98328691,9.089641434,0,1.902465116,1.933147632,2.242629482,0,70.98058859999999,74.18613139,71.76407507,0,0,0,0,0,0.15231006865951136,0,South,Debris Burning,Shrubland,0
